userid,dept,date,total_hours_charged,direct_hours,non_direct_hours,overtime_hours,is_holiday
EMP067,Logistics,2023-10-15,8.73,5.74,1.51,1.48,False
EMP047,Maintenance,2023-10-15,8.23,6.05,2.18,0.0,False
EMP038,Maintenance,2023-10-15,9.76,6.24,1.95,1.56,False
EMP059,Management,2023-10-15,7.5,6.19,1.31,0.0,False
EMP032,Logistics,2023-10-15,7.6,4.81,2.32,0.47,False
EMP045,Management,2023-10-15,7.5,4.62,2.88,0.0,False
EMP007,Management,2023-10-15,9.69,5.15,3.31,1.23,False
EMP021,Maintenance,2023-10-15,8.99,7.24,1.75,0.0,False
EMP050,Maintenance,2023-10-15,8.69,7.8,0.9,0.0,False
EMP006,Management,2023-10-15,8.18,6.62,0.9,0.66,False
EMP049,Logistics,2023-10-15,8.66,7.34,1.32,0.0,False
EMP037,Logistics,2023-10-15,8.81,5.44,3.37,0.0,False
EMP015,Maintenance,2023-10-15,10.46,5.65,2.89,1.92,False
EMP008,Assembly,2023-10-15,6.92,5.31,1.61,0.0,False
EMP054,Assembly,2023-10-15,10.82,8.14,1.01,1.67,False
EMP060,Management,2023-10-15,7.37,4.6,2.77,0.0,False
EMP023,Maintenance,2023-10-15,8.18,7.16,1.01,0.0,False
EMP044,Quality,2023-10-15,7.75,6.96,0.79,0.0,False
EMP065,Maintenance,2023-10-15,9.02,6.87,2.15,0.0,False
EMP009,Logistics,2023-10-15,8.5,6.24,2.25,0.0,False
EMP053,Quality,2023-10-15,8.31,6.96,1.36,0.0,False
EMP010,Maintenance,2023-10-15,7.57,6.08,1.48,0.0,False
EMP055,Maintenance,2023-10-15,7.27,6.27,0.71,0.3,False
EMP046,Quality,2023-10-15,8.25,6.9,0.85,0.51,False
EMP064,Logistics,2023-10-15,7.61,6.08,1.53,0.0,False
EMP035,Assembly,2023-10-15,7.07,6.26,0.82,0.0,False
EMP028,Logistics,2023-10-15,9.03,7.1,1.93,0.0,False
EMP063,Assembly,2023-10-15,6.96,4.69,2.27,0.0,False
EMP042,Quality,2023-10-15,9.07,5.42,1.77,1.87,False
EMP070,Assembly,2023-10-15,7.6,6.7,0.9,0.0,False
EMP016,Logistics,2023-10-15,7.01,4.21,2.81,0.0,False
EMP034,Management,2023-10-15,8.0,4.96,3.05,0.0,False
EMP066,Quality,2023-10-15,9.03,7.49,1.54,0.0,False
EMP001,Logistics,2023-10-15,7.58,6.81,0.77,0.0,False
EMP027,Management,2023-10-15,8.38,5.44,2.94,0.0,False
EMP005,Maintenance,2023-10-15,9.12,5.7,1.22,2.2,False
EMP039,Quality,2023-10-16,8.54,5.45,3.09,0.0,False
EMP052,Management,2023-10-16,7.67,6.27,1.4,0.0,False
EMP042,Quality,2023-10-16,7.03,5.01,2.01,0.0,False
EMP058,Logistics,2023-10-16,8.79,6.52,1.06,1.21,False
EMP044,Logistics,2023-10-16,8.05,6.23,1.82,0.0,False
EMP025,Assembly,2023-10-16,8.84,6.9,1.94,0.0,False
EMP035,Assembly,2023-10-16,7.22,6.08,1.14,0.0,False
EMP004,Management,2023-10-16,8.77,5.28,3.5,0.0,False
EMP026,Quality,2023-10-16,7.82,5.12,2.47,0.23,False
EMP021,Maintenance,2023-10-16,8.36,6.04,2.32,0.0,False
EMP060,Assembly,2023-10-16,7.26,4.39,2.86,0.0,False
EMP048,Logistics,2023-10-16,7.15,6.32,0.83,0.0,False
EMP061,Logistics,2023-10-16,7.69,6.88,0.82,0.0,False
EMP018,Quality,2023-10-16,9.19,4.68,2.86,1.64,False
EMP062,Management,2023-10-16,8.73,7.61,1.12,0.0,False
EMP037,Quality,2023-10-16,9.38,7.43,1.22,0.75,False
EMP033,Assembly,2023-10-16,9.99,7.14,1.6,1.25,False
EMP009,Quality,2023-10-16,8.28,4.89,2.22,1.17,False
EMP034,Management,2023-10-16,7.83,5.53,2.3,0.0,False
EMP002,Assembly,2023-10-16,8.02,5.49,2.53,0.0,False
EMP007,Management,2023-10-16,7.33,5.81,1.52,0.0,False
EMP014,Logistics,2023-10-16,7.43,4.98,2.45,0.0,False
EMP027,Management,2023-10-16,8.25,7.08,1.16,0.0,False
EMP054,Logistics,2023-10-16,7.97,7.03,0.94,0.0,False
EMP024,Assembly,2023-10-16,7.46,5.59,1.87,0.0,False
EMP043,Maintenance,2023-10-16,7.08,5.21,1.87,0.0,False
EMP006,Logistics,2023-10-16,8.92,7.12,1.52,0.3,False
EMP003,Maintenance,2023-10-16,8.16,4.61,2.83,0.74,False
EMP013,Logistics,2023-10-16,7.8,6.69,1.1,0.0,False
EMP046,Assembly,2023-10-16,7.85,5.03,2.83,0.0,False
EMP017,Logistics,2023-10-16,7.98,5.44,2.54,0.0,False
EMP056,Maintenance,2023-10-16,7.84,5.01,2.13,0.71,False
EMP053,Quality,2023-10-16,7.85,5.66,2.2,0.0,False
EMP038,Maintenance,2023-10-16,8.85,5.0,2.39,1.46,False
EMP047,Quality,2023-10-16,7.27,5.08,2.18,0.0,False
EMP012,Management,2023-10-16,8.89,6.28,2.61,0.0,False
EMP068,Assembly,2023-10-16,7.42,6.44,0.98,0.0,False
EMP065,Maintenance,2023-10-16,8.64,5.96,2.68,0.0,False
EMP057,Management,2023-10-16,7.19,4.66,2.53,0.0,False
EMP049,Maintenance,2023-10-16,9.59,7.03,1.5,1.06,False
EMP020,Logistics,2023-10-16,7.82,5.18,2.64,0.0,False
EMP070,Management,2023-10-16,7.64,5.9,1.74,0.0,False
EMP023,Logistics,2023-10-16,9.05,6.37,1.81,0.87,False
EMP041,Quality,2023-10-16,10.13,7.15,1.77,1.21,False
EMP028,Management,2023-10-16,7.04,6.18,0.86,0.0,False
EMP031,Quality,2023-10-16,8.58,7.37,1.21,0.0,False
EMP040,Management,2023-10-16,7.0,6.11,0.9,0.0,False
EMP051,Logistics,2023-10-16,9.45,6.06,2.35,1.06,False
EMP019,Assembly,2023-10-16,7.29,6.24,1.05,0.0,False
EMP067,Assembly,2023-10-16,8.36,6.16,2.2,0.0,False
EMP064,Maintenance,2023-10-16,10.92,6.72,2.06,2.15,False
EMP030,Maintenance,2023-10-16,9.0,6.42,2.59,0.0,False
EMP011,Logistics,2023-10-16,8.1,5.06,3.04,0.0,False
EMP059,Logistics,2023-10-16,10.13,4.88,2.96,2.3,False
EMP055,Assembly,2023-10-16,8.23,5.51,2.73,0.0,False
EMP045,Management,2023-10-16,7.73,5.09,2.63,0.0,False
EMP005,Management,2023-10-16,8.42,6.11,2.31,0.0,False
EMP016,Management,2023-10-16,7.89,6.13,1.76,0.0,False
EMP050,Management,2023-10-16,8.46,5.81,2.66,0.0,False
EMP029,Quality,2023-10-16,8.87,5.5,3.37,0.0,False
EMP010,Quality,2023-10-16,8.43,5.32,3.1,0.0,False
EMP066,Management,2023-10-16,8.0,6.15,1.85,0.0,False
EMP063,Quality,2023-10-16,7.96,6.24,1.71,0.0,False
EMP069,Logistics,2023-10-16,8.94,7.0,0.83,1.09,False
EMP008,Maintenance,2023-10-16,8.36,5.53,2.83,0.0,False
EMP028,Quality,2023-10-17,7.38,5.89,1.39,0.1,False
EMP015,Assembly,2023-10-17,10.41,5.68,3.04,1.69,False
EMP014,Logistics,2023-10-17,7.15,5.28,1.87,0.0,False
EMP003,Management,2023-10-17,6.96,5.36,1.6,0.0,False
EMP070,Management,2023-10-17,7.56,5.26,2.3,0.0,False
EMP010,Management,2023-10-17,7.83,5.8,2.04,0.0,False
EMP053,Logistics,2023-10-17,6.96,5.18,1.78,0.0,False
EMP047,Assembly,2023-10-17,9.45,6.54,1.86,1.05,False
EMP067,Maintenance,2023-10-17,9.2,7.64,1.56,0.0,False
EMP056,Management,2023-10-17,10.35,6.19,2.64,1.51,False
EMP007,Assembly,2023-10-17,8.42,6.59,1.83,0.0,False
EMP059,Logistics,2023-10-17,9.6,6.19,1.9,1.52,False
EMP031,Assembly,2023-10-17,8.02,6.32,1.69,0.0,False
EMP009,Logistics,2023-10-17,7.07,4.74,2.33,0.0,False
EMP032,Maintenance,2023-10-17,7.15,4.82,2.33,0.0,False
EMP033,Quality,2023-10-17,8.34,5.37,2.97,0.0,False
EMP022,Logistics,2023-10-17,8.36,7.22,0.93,0.21,False
EMP019,Quality,2023-10-17,8.03,7.06,0.97,0.0,False
EMP037,Management,2023-10-17,7.76,5.92,1.84,0.0,False
EMP020,Quality,2023-10-17,7.26,6.24,1.01,0.0,False
EMP060,Management,2023-10-17,8.29,5.99,2.3,0.0,False
EMP050,Assembly,2023-10-17,7.53,4.61,2.92,0.0,False
EMP013,Logistics,2023-10-17,9.57,6.65,1.06,1.87,False
EMP005,Logistics,2023-10-17,7.01,4.37,2.64,0.0,False
EMP025,Logistics,2023-10-17,9.87,5.84,2.3,1.71,False
EMP040,Management,2023-10-17,7.51,5.38,2.13,0.0,False
EMP061,Maintenance,2023-10-17,7.24,6.39,0.85,0.0,False
EMP021,Quality,2023-10-17,8.46,7.08,1.38,0.0,False
EMP046,Logistics,2023-10-17,7.48,4.61,2.86,0.0,False
EMP034,Assembly,2023-10-17,7.29,4.5,2.79,0.0,False
EMP012,Quality,2023-10-17,7.37,6.61,0.76,0.0,False
EMP051,Logistics,2023-10-17,7.44,5.55,1.89,0.0,False
EMP049,Management,2023-10-17,7.91,6.69,1.22,0.0,False
EMP045,Quality,2023-10-17,7.03,5.76,1.26,0.0,False
EMP048,Assembly,2023-10-17,7.88,4.84,3.04,0.0,False
EMP069,Maintenance,2023-10-17,7.04,5.77,1.26,0.0,False
EMP055,Assembly,2023-10-17,10.42,5.74,2.67,2.0,False
EMP017,Logistics,2023-10-17,11.04,6.66,2.17,2.21,False
EMP036,Maintenance,2023-10-17,9.67,5.8,2.67,1.21,False
EMP038,Assembly,2023-10-17,9.57,4.73,2.86,1.98,False
EMP024,Logistics,2023-10-17,8.02,5.69,2.32,0.0,False
EMP027,Quality,2023-10-17,8.05,6.22,1.83,0.0,False
EMP004,Management,2023-10-17,9.27,6.93,1.85,0.48,False
EMP058,Quality,2023-10-17,9.77,6.36,1.75,1.68,False
EMP063,Logistics,2023-10-17,7.79,6.05,0.9,0.84,False
EMP030,Maintenance,2023-10-17,7.44,6.06,1.38,0.0,False
EMP064,Maintenance,2023-10-17,9.28,5.81,2.21,1.28,False
EMP039,Management,2023-10-17,8.69,6.03,2.67,0.0,False
EMP054,Quality,2023-10-17,8.99,5.4,1.75,1.84,False
EMP001,Management,2023-10-17,7.34,5.51,1.83,0.0,False
EMP026,Logistics,2023-10-17,8.66,6.44,2.22,0.0,False
EMP066,Quality,2023-10-17,7.58,6.38,1.2,0.0,False
EMP041,Quality,2023-10-17,7.27,5.2,1.76,0.31,False
EMP042,Management,2023-10-17,8.3,5.74,2.56,0.0,False
EMP008,Logistics,2023-10-17,8.69,6.44,2.25,0.0,False
EMP035,Management,2023-10-17,8.68,6.93,1.75,0.0,False
EMP006,Logistics,2023-10-17,7.59,5.45,2.14,0.0,False
EMP044,Management,2023-10-17,7.14,4.74,2.4,0.0,False
EMP002,Assembly,2023-10-17,8.68,6.49,1.01,1.18,False
EMP023,Assembly,2023-10-17,8.51,5.57,1.43,1.53,False
EMP018,Maintenance,2023-10-17,8.73,5.81,2.35,0.56,False
EMP062,Logistics,2023-10-17,9.75,7.99,0.89,0.87,False
EMP065,Maintenance,2023-10-17,7.82,6.21,1.61,0.0,False
EMP057,Quality,2023-10-17,8.45,5.96,1.46,1.03,False
EMP016,Assembly,2023-10-17,7.9,6.26,1.64,0.0,False
EMP063,Quality,2023-10-18,8.64,5.73,2.91,0.0,False
EMP068,Logistics,2023-10-18,7.01,5.61,1.4,0.0,False
EMP044,Assembly,2023-10-18,7.68,6.9,0.78,0.0,False
EMP020,Quality,2023-10-18,8.15,6.9,1.25,0.0,False
EMP059,Quality,2023-10-18,7.87,6.81,1.06,0.0,False
EMP023,Logistics,2023-10-18,8.69,7.04,1.66,0.0,False
EMP007,Quality,2023-10-18,9.57,5.99,2.7,0.87,False
EMP038,Quality,2023-10-18,8.1,5.75,2.35,0.0,False
EMP048,Quality,2023-10-18,7.1,5.05,2.05,0.0,False
EMP066,Quality,2023-10-18,7.36,4.69,2.67,0.0,False
EMP010,Logistics,2023-10-18,8.75,6.44,2.31,0.0,False
EMP015,Assembly,2023-10-18,7.5,5.44,2.06,0.0,False
EMP046,Quality,2023-10-18,7.74,4.76,2.98,0.0,False
EMP013,Assembly,2023-10-18,9.57,7.9,1.01,0.66,False
EMP024,Quality,2023-10-18,7.53,4.82,2.71,0.0,False
EMP047,Logistics,2023-10-18,7.27,4.53,2.74,0.0,False
EMP021,Maintenance,2023-10-18,7.98,5.09,2.89,0.0,False
EMP001,Assembly,2023-10-18,8.02,7.06,0.95,0.0,False
EMP042,Management,2023-10-18,9.92,7.66,1.2,1.07,False
EMP027,Assembly,2023-10-18,10.48,7.58,1.3,1.59,False
EMP055,Quality,2023-10-18,10.02,7.52,1.64,0.84,False
EMP034,Maintenance,2023-10-18,7.48,5.05,2.43,0.0,False
EMP033,Maintenance,2023-10-18,8.97,7.77,1.2,0.0,False
EMP061,Management,2023-10-18,7.46,5.32,2.14,0.0,False
EMP003,Assembly,2023-10-18,9.86,6.89,1.23,1.74,False
EMP051,Assembly,2023-10-18,7.01,5.45,1.56,0.0,False
EMP041,Management,2023-10-18,8.29,6.28,2.01,0.0,False
EMP017,Maintenance,2023-10-18,8.51,5.83,1.08,1.6,False
EMP065,Assembly,2023-10-18,8.4,6.06,2.31,0.01,False
EMP043,Assembly,2023-10-18,8.41,6.37,2.04,0.0,False
EMP056,Maintenance,2023-10-18,9.15,6.22,2.16,0.77,False
EMP040,Maintenance,2023-10-18,8.53,6.49,2.05,0.0,False
EMP008,Assembly,2023-10-18,8.12,5.31,2.81,0.0,False
EMP016,Logistics,2023-10-18,8.97,6.37,1.46,1.14,False
EMP045,Management,2023-10-18,7.13,5.53,1.6,0.0,False
EMP064,Quality,2023-10-18,7.91,6.61,1.3,0.0,False
EMP012,Quality,2023-10-18,9.03,6.38,0.75,1.89,False
EMP057,Maintenance,2023-10-18,9.02,5.44,3.58,0.0,False
EMP069,Quality,2023-10-18,8.83,5.36,3.23,0.23,False
EMP036,Quality,2023-10-18,8.3,5.66,2.64,0.0,False
EMP028,Logistics,2023-10-18,8.59,5.19,3.4,0.0,False
EMP025,Quality,2023-10-18,8.4,6.53,1.86,0.0,False
EMP018,Assembly,2023-10-18,7.41,5.57,1.84,0.0,False
EMP030,Maintenance,2023-10-18,8.42,5.44,2.98,0.0,False
EMP009,Maintenance,2023-10-18,7.46,6.53,0.93,0.0,False
EMP039,Management,2023-10-18,8.65,6.93,1.71,0.0,False
EMP004,Management,2023-10-18,8.45,5.57,2.89,0.0,False
EMP052,Management,2023-10-18,8.89,6.84,2.05,0.0,False
EMP050,Assembly,2023-10-18,8.62,5.58,3.05,0.0,False
EMP032,Assembly,2023-10-18,8.89,6.26,2.63,0.0,False
EMP035,Assembly,2023-10-18,7.65,6.49,1.16,0.0,False
EMP054,Logistics,2023-10-18,8.52,7.36,1.16,0.0,False
EMP060,Assembly,2023-10-18,7.53,6.43,1.1,0.0,False
EMP006,Logistics,2023-10-18,7.73,5.08,1.98,0.68,False
EMP058,Quality,2023-10-18,7.42,6.47,0.94,0.0,False
EMP067,Logistics,2023-10-18,9.45,5.86,1.3,2.29,False
EMP070,Assembly,2023-10-18,7.38,6.3,1.08,0.0,False
EMP005,Maintenance,2023-10-18,8.88,5.47,3.4,0.0,False
EMP062,Quality,2023-10-18,8.5,5.29,3.21,0.0,False
EMP014,Management,2023-10-18,7.76,6.54,1.22,0.0,False
EMP026,Maintenance,2023-10-18,9.04,6.64,1.52,0.89,False
EMP053,Quality,2023-10-18,10.58,6.64,2.24,1.7,False
EMP031,Quality,2023-10-18,9.13,5.59,2.17,1.38,False
EMP011,Management,2023-10-18,7.59,5.67,1.92,0.0,False
EMP049,Quality,2023-10-18,9.12,5.85,3.27,0.0,False
EMP027,Quality,2023-10-19,7.38,5.53,1.55,0.3,False
EMP053,Quality,2023-10-19,8.45,7.42,1.03,0.0,False
EMP014,Management,2023-10-19,7.01,5.75,1.26,0.0,False
EMP030,Logistics,2023-10-19,8.9,6.14,2.76,0.0,False
EMP033,Management,2023-10-19,8.6,6.91,1.69,0.0,False
EMP010,Logistics,2023-10-19,7.65,5.27,2.38,0.0,False
EMP036,Assembly,2023-10-19,8.19,6.05,2.14,0.0,False
EMP064,Assembly,2023-10-19,8.75,6.28,2.47,0.0,False
EMP015,Management,2023-10-19,7.79,4.34,2.74,0.7,False
EMP020,Maintenance,2023-10-19,8.41,6.14,2.27,0.0,False
EMP029,Assembly,2023-10-19,8.75,5.74,3.01,0.0,False
EMP060,Management,2023-10-19,8.0,7.06,0.94,0.0,False
EMP067,Maintenance,2023-10-19,8.97,7.5,1.47,0.0,False
EMP031,Management,2023-10-19,8.34,6.38,0.76,1.18,False
EMP013,Assembly,2023-10-19,6.96,5.57,1.39,0.0,False
EMP024,Quality,2023-10-19,9.79,7.85,1.03,0.91,False
EMP055,Management,2023-10-19,9.13,6.13,3.0,0.0,False
EMP004,Quality,2023-10-19,8.54,5.98,2.56,0.0,False
EMP042,Assembly,2023-10-19,10.02,5.4,2.99,1.61,False
EMP018,Logistics,2023-10-19,9.07,6.52,2.1,0.46,False
EMP062,Assembly,2023-10-19,9.25,5.42,3.25,0.57,False
EMP035,Maintenance,2023-10-19,10.52,6.67,1.87,1.98,False
EMP050,Logistics,2023-10-19,9.58,6.72,1.22,1.63,False
EMP037,Maintenance,2023-10-19,8.58,5.42,3.16,0.0,False
EMP023,Maintenance,2023-10-19,9.13,6.97,2.16,0.0,False
EMP003,Maintenance,2023-10-19,8.36,6.96,1.4,0.0,False
EMP008,Maintenance,2023-10-19,10.75,6.06,2.88,1.82,False
EMP005,Assembly,2023-10-19,7.08,5.57,1.52,0.0,False
EMP034,Assembly,2023-10-19,9.2,7.82,1.38,0.0,False
EMP041,Management,2023-10-19,7.97,6.76,1.21,0.0,False
EMP022,Quality,2023-10-19,9.1,4.86,2.78,1.45,False
EMP057,Logistics,2023-10-19,8.89,4.46,2.47,1.95,False
EMP026,Maintenance,2023-10-19,8.08,6.43,1.66,0.0,False
EMP061,Quality,2023-10-19,8.28,6.68,1.6,0.0,False
EMP045,Logistics,2023-10-19,9.15,4.92,3.24,0.99,False
EMP047,Management,2023-10-19,9.12,5.97,3.15,0.0,False
EMP069,Logistics,2023-10-19,8.1,6.93,1.16,0.0,False
EMP028,Maintenance,2023-10-19,8.03,6.98,1.05,0.0,False
EMP001,Quality,2023-10-19,8.23,6.15,2.08,0.0,False
EMP065,Quality,2023-10-19,7.91,7.08,0.83,0.0,False
EMP017,Management,2023-10-19,8.13,6.59,1.54,0.0,False
EMP049,Assembly,2023-10-19,9.15,5.8,3.36,0.0,False
EMP039,Logistics,2023-10-19,7.21,5.15,2.06,0.0,False
EMP052,Maintenance,2023-10-19,8.43,6.66,1.77,0.0,False
EMP046,Logistics,2023-10-19,8.19,6.05,2.14,0.0,False
EMP021,Maintenance,2023-10-19,7.91,6.38,1.53,0.0,False
EMP032,Assembly,2023-10-19,8.81,5.45,3.36,0.0,False
EMP011,Management,2023-10-19,9.19,6.24,2.94,0.0,False
EMP054,Maintenance,2023-10-19,9.4,6.28,2.05,1.07,False
EMP068,Maintenance,2023-10-19,7.23,6.03,1.21,0.0,False
EMP009,Logistics,2023-10-19,8.94,7.66,1.28,0.0,False
EMP066,Maintenance,2023-10-19,7.88,5.96,1.92,0.0,False
EMP019,Logistics,2023-10-19,9.11,4.75,3.0,1.37,False
EMP025,Quality,2023-10-19,8.98,5.86,2.67,0.45,False
EMP044,Maintenance,2023-10-19,9.28,5.82,2.14,1.32,False
EMP016,Assembly,2023-10-19,9.07,6.92,2.1,0.05,False
EMP051,Management,2023-10-19,8.91,7.87,1.05,0.0,False
EMP038,Assembly,2023-10-19,7.8,6.89,0.91,0.0,False
EMP006,Logistics,2023-10-19,7.73,6.82,0.91,0.0,False
EMP056,Maintenance,2023-10-19,9.73,6.0,2.2,1.53,False
EMP059,Logistics,2023-10-19,9.19,7.79,0.91,0.49,False
EMP048,Quality,2023-10-19,9.06,6.68,2.38,0.0,False
EMP070,Assembly,2023-10-19,9.58,6.44,2.35,0.79,False
EMP040,Management,2023-10-19,11.21,7.53,1.55,2.13,False
EMP058,Assembly,2023-10-19,10.32,6.5,2.08,1.74,False
EMP049,Quality,2023-10-20,7.18,5.5,1.68,0.0,False
EMP044,Management,2023-10-20,8.82,7.87,0.95,0.0,False
EMP019,Assembly,2023-10-20,9.13,7.64,1.5,0.0,False
EMP025,Assembly,2023-10-20,7.85,6.52,1.33,0.0,False
EMP061,Assembly,2023-10-20,8.21,6.46,1.75,0.0,False
EMP028,Quality,2023-10-20,9.75,6.91,2.02,0.82,False
EMP067,Logistics,2023-10-20,10.37,6.34,2.28,1.76,False
EMP040,Assembly,2023-10-20,7.21,5.18,1.78,0.25,False
EMP038,Quality,2023-10-20,9.51,6.62,1.82,1.07,False
EMP034,Logistics,2023-10-20,8.16,5.06,2.36,0.75,False
EMP036,Assembly,2023-10-20,7.24,6.03,1.22,0.0,False
EMP059,Quality,2023-10-20,8.88,5.49,1.82,1.58,False
EMP055,Maintenance,2023-10-20,7.24,5.69,1.55,0.0,False
EMP039,Assembly,2023-10-20,7.1,5.31,1.78,0.0,False
EMP068,Assembly,2023-10-20,7.74,5.06,2.68,0.0,False
EMP046,Logistics,2023-10-20,8.23,4.98,3.25,0.0,False
EMP053,Management,2023-10-20,7.76,5.27,2.5,0.0,False
EMP005,Quality,2023-10-20,8.12,6.68,1.44,0.0,False
EMP022,Logistics,2023-10-20,8.15,5.38,2.77,0.0,False
EMP069,Logistics,2023-10-20,8.0,4.75,2.52,0.74,False
EMP051,Assembly,2023-10-20,8.68,7.69,0.95,0.05,False
EMP021,Management,2023-10-20,8.94,6.32,2.61,0.0,False
EMP043,Quality,2023-10-20,8.69,7.69,1.0,0.0,False
EMP037,Logistics,2023-10-20,7.56,4.68,2.88,0.0,False
EMP045,Assembly,2023-10-20,7.61,6.54,1.07,0.0,False
EMP020,Logistics,2023-10-20,10.27,7.08,1.37,1.82,False
EMP013,Assembly,2023-10-20,8.64,7.27,1.37,0.0,False
EMP008,Logistics,2023-10-20,8.92,6.47,2.45,0.0,False
EMP018,Assembly,2023-10-20,7.92,5.92,1.68,0.32,False
EMP041,Management,2023-10-20,9.04,5.67,3.07,0.3,False
EMP014,Quality,2023-10-20,7.21,5.46,1.75,0.0,False
EMP009,Quality,2023-10-20,10.0,6.84,1.03,2.14,False
EMP048,Assembly,2023-10-20,7.75,6.76,0.99,0.0,False
EMP029,Management,2023-10-20,8.25,6.85,1.06,0.33,False
EMP003,Logistics,2023-10-20,7.51,5.65,1.86,0.0,False
EMP017,Logistics,2023-10-20,7.74,5.57,2.17,0.0,False
EMP027,Maintenance,2023-10-20,7.38,5.62,1.76,0.0,False
EMP063,Management,2023-10-20,8.75,5.88,2.88,0.0,False
EMP057,Maintenance,2023-10-20,10.4,6.47,1.78,2.14,False
EMP056,Logistics,2023-10-20,8.2,7.22,0.98,0.0,False
EMP060,Logistics,2023-10-20,9.87,7.88,1.26,0.72,False
EMP002,Maintenance,2023-10-20,8.74,6.5,2.24,0.0,False
EMP006,Logistics,2023-10-20,8.97,5.57,3.4,0.0,False
EMP052,Maintenance,2023-10-20,8.1,5.92,1.7,0.47,False
EMP047,Management,2023-10-20,7.67,6.46,1.21,0.0,False
EMP058,Maintenance,2023-10-20,7.21,4.96,2.25,0.0,False
EMP011,Logistics,2023-10-20,7.51,4.57,2.94,0.0,False
EMP030,Assembly,2023-10-20,7.87,4.96,2.91,0.0,False
EMP062,Assembly,2023-10-20,8.49,5.73,2.76,0.0,False
EMP001,Logistics,2023-10-20,9.19,4.86,2.71,1.61,False
EMP024,Quality,2023-10-20,8.81,5.85,1.66,1.3,False
EMP012,Assembly,2023-10-20,7.61,5.08,1.93,0.6,False
EMP004,Logistics,2023-10-20,9.14,6.31,2.83,0.0,False
EMP070,Management,2023-10-20,8.64,7.75,0.89,0.0,False
EMP016,Management,2023-10-20,8.71,5.96,2.75,0.0,False
EMP065,Maintenance,2023-10-20,9.12,6.62,2.5,0.0,False
EMP007,Assembly,2023-10-20,8.9,6.12,2.78,0.0,False
EMP031,Logistics,2023-10-20,7.75,6.26,0.87,0.61,False
EMP050,Management,2023-10-20,9.19,5.68,1.22,2.28,False
EMP023,Quality,2023-10-20,9.64,5.28,2.56,1.79,False
EMP066,Assembly,2023-10-20,7.59,5.29,2.3,0.0,False
EMP042,Logistics,2023-10-20,8.07,5.53,2.54,0.0,False
EMP033,Assembly,2023-10-20,8.03,5.72,2.31,0.0,False
EMP010,Logistics,2023-10-20,9.1,5.15,2.93,1.01,False
EMP064,Logistics,2023-10-20,9.04,8.13,0.91,0.0,False
EMP054,Logistics,2023-10-20,7.48,6.22,1.25,0.0,False
EMP009,Logistics,2023-10-21,8.97,5.52,3.45,0.0,False
EMP002,Maintenance,2023-10-21,7.77,6.84,0.93,0.0,False
EMP063,Assembly,2023-10-21,8.1,6.34,1.76,0.0,False
EMP033,Quality,2023-10-21,8.81,7.61,1.2,0.0,False
EMP039,Assembly,2023-10-21,7.22,5.6,1.62,0.0,False
EMP048,Logistics,2023-10-21,9.9,7.11,0.9,1.9,False
EMP043,Logistics,2023-10-21,10.95,5.61,3.31,2.02,False
EMP021,Assembly,2023-10-21,9.43,6.64,2.05,0.74,False
EMP050,Maintenance,2023-10-21,7.11,4.5,2.61,0.0,False
EMP019,Maintenance,2023-10-21,8.87,6.68,2.18,0.0,False
EMP005,Assembly,2023-10-21,6.93,5.72,1.22,0.0,False
EMP004,Assembly,2023-10-21,7.27,6.11,1.16,0.0,False
EMP023,Quality,2023-10-21,8.27,6.88,1.3,0.09,False
EMP024,Quality,2023-10-21,7.97,6.04,1.93,0.0,False
EMP036,Management,2023-10-21,7.97,6.75,1.22,0.0,False
EMP010,Assembly,2023-10-21,8.48,6.21,2.27,0.0,False
EMP066,Management,2023-10-21,7.85,5.53,2.32,0.0,False
EMP001,Management,2023-10-21,8.53,5.29,3.24,0.0,False
EMP014,Management,2023-10-21,9.61,7.2,1.93,0.48,False
EMP031,Quality,2023-10-21,7.03,4.7,2.32,0.0,False
EMP025,Logistics,2023-10-21,7.06,5.26,1.81,0.0,False
EMP037,Assembly,2023-10-21,7.05,4.34,2.71,0.0,False
EMP011,Logistics,2023-10-21,8.14,5.51,1.58,1.06,False
EMP015,Quality,2023-10-21,8.65,5.61,1.32,1.71,False
EMP065,Assembly,2023-10-21,9.05,6.46,2.59,0.0,False
EMP067,Logistics,2023-10-21,7.53,4.96,2.32,0.25,False
EMP028,Maintenance,2023-10-21,9.76,6.37,1.41,1.98,False
EMP035,Maintenance,2023-10-21,8.92,6.42,2.51,0.0,False
EMP030,Logistics,2023-10-21,10.53,6.62,2.06,1.85,False
EMP061,Quality,2023-10-21,8.23,6.22,2.01,0.0,False
EMP058,Assembly,2023-10-21,7.05,5.91,1.14,0.0,False
EMP022,Management,2023-10-21,7.97,4.89,3.08,0.0,False
EMP017,Quality,2023-10-21,7.75,5.28,2.47,0.0,False
EMP056,Logistics,2023-10-21,9.06,5.29,2.35,1.43,False
EMP059,Maintenance,2023-10-21,7.49,4.62,2.86,0.0,False
EMP007,Assembly,2023-10-21,7.87,7.01,0.85,0.0,False
EMP069,Logistics,2023-10-21,8.95,7.26,1.69,0.0,False
EMP055,Management,2023-10-21,7.3,5.93,1.37,0.0,False
EMP052,Assembly,2023-10-21,8.96,6.56,2.4,0.0,False
EMP044,Management,2023-10-21,10.41,6.36,2.08,1.97,False
EMP042,Management,2023-10-21,8.22,4.5,2.46,1.28,False
